,id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,popularity
78,5Vv7CKuAYr4wpVr16wsfX7,Robbie Hood,Vincent LaGuardia Gambini Sings Just For You,7hJvBJ9Qfa8o4FAjgET8Yl,['Joe Pesci'],['0lw0ffS7QCtXnDD2uNAxGQ'],6,1,True,0.584,0.653,7,-6.412999999999999,1,0.0938,0.173,0.0,0.144,0.754,82.632,163467,4.0,1998,1998-10-01,7
79,4oC97K8itZclN4G5yhejEw,Twenty-One,Vincent LaGuardia Gambini Sings Just For You,7hJvBJ9Qfa8o4FAjgET8Yl,['Joe Pesci'],['0lw0ffS7QCtXnDD2uNAxGQ'],7,1,True,0.623,0.2339999999999999,10,-12.008,1,0.0325,0.6,0.0,0.114,0.307,123.02,159907,4.0,1998,1998-10-01,5
80,3wurtdBVblRlYNChv8yIW0,Old Man Time,Vincent LaGuardia Gambini Sings Just For You,7hJvBJ9Qfa8o4FAjgET8Yl,['Joe Pesci'],['0lw0ffS7QCtXnDD2uNAxGQ'],8,1,True,0.457,0.664,4,-6.131,0,0.214,0.128,0.0,0.255,0.809,198.07,123360,3.0,1998,1998-10-01,8
81,4Md4y9JmVRFXEAnpozNRtX,He'll Have To Go,Vincent LaGuardia Gambini Sings Just For You,7hJvBJ9Qfa8o4FAjgET8Yl,['Joe Pesci'],['0lw0ffS7QCtXnDD2uNAxGQ'],9,1,True,0.58,0.288,7,-8.821,1,0.0279999999999999,0.621,0.0,0.109,0.36,80.992,146333,3.0,1998,1998-10-01,5
82,6b3EcVwv0JGJfOUOnxIEo4,I Can't Give You Anything But Love,Vincent LaGuardia Gambini Sings Just For You,7hJvBJ9Qfa8o4FAjgET8Yl,['Joe Pesci'],['0lw0ffS7QCtXnDD2uNAxGQ'],10,1,True,0.723,0.486,1,-7.093999999999999,1,0.0749,0.341,0.0,0.132,0.264,130.267,192800,4.0,1998,1998-10-01,6
83,5OXMJJyeKTqYjgMPL5BohL,If It Doesn't Snow On Christmas,Vincent LaGuardia Gambini Sings Just For You,7hJvBJ9Qfa8o4FAjgET8Yl,['Joe Pesci'],['0lw0ffS7QCtXnDD2uNAxGQ'],11,1,True,0.725,0.6509999999999999,8,-6.185,1,0.0303,0.0601,0.0,0.659,0.858,74.942,191867,4.0,1998,1998-10-01,15
84,1S0prLAKZ1Wfj4viEyLNW3,What A Wonderful World,Vincent LaGuardia Gambini Sings Just For You,7hJvBJ9Qfa8o4FAjgET8Yl,['Joe Pesci'],['0lw0ffS7QCtXnDD2uNAxGQ'],12,1,True,0.3429999999999999,0.214,5,-12.408,1,0.0321,0.473,0.0,0.0981,0.237,172.734,157800,3.0,1998,1998-10-01,9
85,2z6ciRMHwExxiK9DQYkCKw,Yo Cousin Vinny - Italian,Vincent LaGuardia Gambini Sings Just For You,7hJvBJ9Qfa8o4FAjgET8Yl,['Joe Pesci'],['0lw0ffS7QCtXnDD2uNAxGQ'],13,1,True,0.575,0.84,2,-7.1610000000000005,1,0.22,0.319,0.0,0.1369999999999999,0.7120000000000001,111.453,204293,4.0,1998,1998-10-01,9
86,4XdiVH63vPTLL8AQJNbHgw,Yo Cousin Vinny - Spanish,Vincent LaGuardia Gambini Sings Just For You,7hJvBJ9Qfa8o4FAjgET8Yl,['Joe Pesci'],['0lw0ffS7QCtXnDD2uNAxGQ'],14,1,True,0.613,0.885,2,-6.504,1,0.173,0.405,0.0,0.11,0.7020000000000001,111.268,205440,4.0,1998,1998-10-01,4
87,6pP7O7uApQQtPeO1uqT2Of,TB Sheets,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['Van Morrison'],['44NX2ffIYHr6D4n7RaZF7A'],1,1,False,0.628,0.481,2,-9.029,1,0.0418,0.271,0.0003,0.157,0.6779999999999999,86.302,576333,4.0,1999,1999-10-19,29
88,3gdpTAkVSRwvko0fEdcBVQ,Janie Jones,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['The Clash'],['3RGLhK1IP9jnYFH4BRFJBS'],2,1,False,0.589,0.792,6,-7.6720000000000015,0,0.0455,0.0278,0.0,0.107,0.825,104.243,124133,4.0,1999,1999-10-19,1
89,1g1mpH6oyMiet2kdyinf97,You Can't Put Your Arms Around A Memory,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['Johnny Thunders'],['421A23lYymEUE6SozCfWbr'],3,1,False,0.488,0.6779999999999999,2,-7.78,1,0.0359,0.244,0.0395,0.127,0.289,122.189,225133,4.0,1999,1999-10-19,0
90,1vOaVrpiJLw1cOdz05cgiQ,"What's The Frequency, Kenneth?",Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],4,1,False,0.392,0.8490000000000001,2,-7.67,1,0.0282,0.17,0.302,0.281,0.774,94.841,238173,4.0,1999,1999-10-19,0
91,6kxW4oY5fomfQZSnRUS7NG,I'm So Bored with the U.S.A.,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['The Clash'],['3RGLhK1IP9jnYFH4BRFJBS'],5,1,False,0.501,0.847,9,-7.667000000000002,1,0.0406,0.00262,0.3779999999999999,0.132,0.5379999999999999,98.321,143467,4.0,1999,1999-10-19,0
92,1uCA8pIY8vnsCu3jmFPWTx,Red Red Wine,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['UB40'],['69MEO1AADKg1IZrq2XLzo5'],6,1,False,0.82,0.445,1,-11.653,1,0.0503,0.0115,5.39e-05,0.2239999999999999,0.847,89.244,317133,4.0,1999,1999-10-19,0
93,4SnIsBJ8SOWYjW3G6YnCnt,Nowhere To Run,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['Martha Reeves & The Vandellas'],['1Pe5hlKMCTULjosqZ6KanP'],7,1,False,0.635,0.877,2,-6.674,0,0.0498,0.19,0.0016,0.121,0.922,129.562,176427,4.0,1999,1999-10-19,0
94,4UnRlqSUdHbC9rOLvjJ20o,Too Many Fish In The Sea,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['The Marvelettes'],['0MponVSpW81oLvJZ53vYZH'],8,1,False,0.604,0.774,5,-7.358,1,0.046,0.3929999999999999,0.000125,0.0855,0.743,90.196,147267,4.0,1999,1999-10-19,0
95,1rOzvnckhV3hd0hYxn57x5,Rang Tang Ding Dong (I Am A Japanese Sandman),Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['The Cellos'],['6LnkuVpXBqKdOHtMZNp3q8'],9,1,False,0.474,0.7609999999999999,4,-8.238,1,0.142,0.915,0.0,0.765,0.754,153.713,169493,4.0,1999,1999-10-19,0
96,1nT1AJDMC1aMRShjHyGa1U,Rivers Of Babylon,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['The Melodians'],['23FM5hCHWAODLFGMyk6ETI'],10,1,False,0.754,0.4379999999999999,7,-10.762,1,0.0405,0.743,0.00164,0.121,0.8290000000000001,106.224,255133,4.0,1999,1999-10-19,0
97,0Fvs9xTid8YPIYuKd5nmcC,Combination of the Two,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['Big Brother & The Holding Company'],['4J69yWrKwWJgjv3DKTZcGo'],11,1,False,0.371,0.954,9,-8.035,1,0.245,0.013,0.0245,0.431,0.341,153.06,347333,4.0,1999,1999-10-19,6
98,7jszJecKQj9kVYjtFXboRR,Bell Boy,Bringing Out The Dead - Music From The Motion Picture,30yEwgpAvxeVE7Kpn8UPd4,['The Who'],['67ea9eGLXYMsO2eYQRui3w'],12,1,False,0.574,0.821,8,-8.249,1,0.0777,0.155,0.0,0.118,0.307,129.188,295333,4.0,1999,1999-10-19,0
99,4ab9khrsO0ySxJTDBuNLaW,Auftrittsdialog,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Hans Lengenfeld', 'Werner Schneyder', 'Mischa Matéjic']","['6wdedrBL3SSq8jJ3oLpzgX', '5L5cRiZMTKWp3hSorX6Kez', '7h5w2zodwGUNtZGr2vRxjo', '06jRc7Ob0KvqwQHwarmJze']",1,1,False,0.713,0.618,8,-13.195,1,0.94,0.81,0.0,0.154,0.659,121.36,159853,5.0,2006,2006-08-21,0
100,25jkCJ8cHwM7FGJc379LrI,Ende der Spielzeit - Lied,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Mischa Matéjic', 'Hans Lengenfeld', 'Werner Schneyder']","['06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez', '7h5w2zodwGUNtZGr2vRxjo']",2,1,False,0.5670000000000001,0.309,7,-10.593,1,0.205,0.888,1.08e-06,0.107,0.6509999999999999,89.13600000000002,98333,4.0,2006,2006-08-21,0
101,08OS8rjZZvfR6oeHIVK2pK,Dialogbrücke,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Werner Schneyder', 'Mischa Matéjic', 'Hans Lengenfeld']","['6wdedrBL3SSq8jJ3oLpzgX', '7h5w2zodwGUNtZGr2vRxjo', '06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez']",3,1,False,0.7040000000000001,0.5720000000000001,11,-11.438,0,0.906,0.7809999999999999,0.0,0.0754,0.7120000000000001,82.86200000000002,149680,4.0,2006,2006-08-21,0
102,1sA36a2BQNTYAvlDr1Zn8z,Einstellungsgespräch - Szene,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Hans Lengenfeld', 'Mischa Matéjic']","['6wdedrBL3SSq8jJ3oLpzgX', '5L5cRiZMTKWp3hSorX6Kez', '06jRc7Ob0KvqwQHwarmJze']",4,1,False,0.608,0.578,4,-12.345,0,0.937,0.889,0.0,0.725,0.7509999999999999,87.95,207120,3.0,2006,2006-08-21,0
103,2DL6ODDbkTxvmLnOR24BqX,Dialogbrücke,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Werner Schneyder', 'Mischa Matéjic', 'Hans Lengenfeld']","['6wdedrBL3SSq8jJ3oLpzgX', '7h5w2zodwGUNtZGr2vRxjo', '06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez']",5,1,False,0.6759999999999999,0.614,9,-11.652,1,0.946,0.81,0.0,0.621,0.794,95.091,96893,4.0,2006,2006-08-21,0
104,2lalB0L7xU6dJedhnr1x9S,Lied vom Profit,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Werner Schneyder', 'Mischa Matéjic', 'Hans Lengenfeld']","['7h5w2zodwGUNtZGr2vRxjo', '06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez']",6,1,False,0.575,0.408,10,-11.68,1,0.472,0.8140000000000001,9.65e-06,0.682,0.723,58.317,152133,3.0,2006,2006-08-21,0
105,3hudM1KeATSK0DgT1oEzqd,EU - Conference,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Hans Lengenfeld', 'Mischa Matéjic']","['6wdedrBL3SSq8jJ3oLpzgX', '5L5cRiZMTKWp3hSorX6Kez', '06jRc7Ob0KvqwQHwarmJze']",7,1,False,0.753,0.444,3,-14.857,1,0.938,0.888,0.0,0.705,0.927,92.46,63413,3.0,2006,2006-08-21,0
106,0brxOPMCOJZeBbrf6WKJ90,EU - Bauer 1 - Szene,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Mischa Matéjic', 'Hans Lengenfeld', 'Werner Schneyder']","['6wdedrBL3SSq8jJ3oLpzgX', '06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez', '7h5w2zodwGUNtZGr2vRxjo']",8,1,False,0.726,0.622,0,-10.337,1,0.95,0.8490000000000001,0.0,0.6679999999999999,0.809,83.071,188933,3.0,2006,2006-08-21,0
107,5LqMO9kcOSdkVJJhBFKVTd,EU - Bauer 2 - Conference,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Hans Lengenfeld', 'Werner Schneyder', 'Mischa Matéjic']","['5L5cRiZMTKWp3hSorX6Kez', '7h5w2zodwGUNtZGr2vRxjo', '06jRc7Ob0KvqwQHwarmJze']",9,1,False,0.792,0.485,3,-11.746,0,0.655,0.8109999999999999,0.0,0.0825,0.784,53.445,65960,4.0,2006,2006-08-21,0
108,3TPaR0svzc1lQtsYF8jVJz,Faust - Vorspiel & Szene,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Mischa Matéjic', 'Werner Schneyder', 'Hans Lengenfeld']","['06jRc7Ob0KvqwQHwarmJze', '7h5w2zodwGUNtZGr2vRxjo', '5L5cRiZMTKWp3hSorX6Kez']",10,1,False,0.711,0.617,2,-11.99,1,0.939,0.743,0.0,0.133,0.51,129.965,197253,5.0,2006,2006-08-21,0
109,526KVprqXGukgWMVU4s8wL,Lied vom Experten,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Hans Lengenfeld', 'Mischa Matéjic', 'Werner Schneyder']","['5L5cRiZMTKWp3hSorX6Kez', '06jRc7Ob0KvqwQHwarmJze', '7h5w2zodwGUNtZGr2vRxjo']",11,1,False,0.639,0.293,0,-12.470999999999998,1,0.568,0.866,1.62e-06,0.708,0.561,118.14,256547,4.0,2006,2006-08-21,0
110,1lzTg3fIey4azQE3ZWR8Nd,Frieden - Dialog,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Mischa Matéjic', 'Hans Lengenfeld', 'Werner Schneyder']","['6wdedrBL3SSq8jJ3oLpzgX', '06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez', '7h5w2zodwGUNtZGr2vRxjo']",12,1,False,0.747,0.6459999999999999,0,-11.474,1,0.91,0.782,0.0,0.143,0.78,86.295,116027,4.0,2006,2006-08-21,0
111,1Auy1cz32ZyaaxLlJBkBb9,Militärjournalist - Szene,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Werner Schneyder', 'Mischa Matéjic', 'Hans Lengenfeld']","['7h5w2zodwGUNtZGr2vRxjo', '06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez']",13,1,False,0.643,0.555,2,-12.437,1,0.928,0.794,0.0,0.7290000000000001,0.835,88.345,232960,1.0,2006,2006-08-21,0
112,0FN85MOEBRqgmvYNaB1eCB,Dialogbrücke,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Hans Lengenfeld', 'Mischa Matéjic', 'Werner Schneyder']","['6wdedrBL3SSq8jJ3oLpzgX', '5L5cRiZMTKWp3hSorX6Kez', '06jRc7Ob0KvqwQHwarmJze', '7h5w2zodwGUNtZGr2vRxjo']",14,1,False,0.685,0.626,11,-12.954,0,0.943,0.735,0.0,0.652,0.843,67.292,99080,4.0,2006,2006-08-21,0
113,6Q4POUcvFidU2OFJWIOMJ2,Kardinal - Szene,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Hans Lengenfeld', 'Werner Schneyder', 'Mischa Matéjic']","['5L5cRiZMTKWp3hSorX6Kez', '7h5w2zodwGUNtZGr2vRxjo', '06jRc7Ob0KvqwQHwarmJze']",15,1,False,0.703,0.602,7,-12.311,1,0.942,0.794,0.0,0.73,0.691,112.492,193800,4.0,2006,2006-08-21,0
114,30Cau21qcYijNxS6pscH3I,Krise - Dialog,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Werner Schneyder', 'Mischa Matéjic', 'Hans Lengenfeld']","['6wdedrBL3SSq8jJ3oLpzgX', '7h5w2zodwGUNtZGr2vRxjo', '06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez']",16,1,False,0.718,0.551,1,-11.277,1,0.914,0.797,0.0,0.613,0.913,81.601,71987,4.0,2006,2006-08-21,0
115,6pqsvB8gedjjcsoKDV4QkH,Krisenmanager - Szene,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Mischa Matéjic', 'Hans Lengenfeld', 'Werner Schneyder']","['06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez', '7h5w2zodwGUNtZGr2vRxjo']",17,1,False,0.703,0.696,0,-10.252,1,0.938,0.8029999999999999,0.0,0.6970000000000001,0.7759999999999999,98.231,103720,3.0,2006,2006-08-21,0
116,2K4au1Pe87wIM19v6Hfpyl,Lied vom Sachzwang,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Mischa Matéjic', 'Werner Schneyder', 'Hans Lengenfeld']","['06jRc7Ob0KvqwQHwarmJze', '7h5w2zodwGUNtZGr2vRxjo', '5L5cRiZMTKWp3hSorX6Kez']",18,1,False,0.672,0.562,7,-11.807,1,0.845,0.805,2.660000000000001e-05,0.705,0.927,84.34299999999998,172253,4.0,2006,2006-08-21,0
117,1aLBzYcQmGMCOfYRLaC5oJ,Innenpolitik - Conference,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Hans Lengenfeld', 'Mischa Matéjic']","['6wdedrBL3SSq8jJ3oLpzgX', '5L5cRiZMTKWp3hSorX6Kez', '06jRc7Ob0KvqwQHwarmJze']",19,1,False,0.606,0.828,7,-10.919,1,0.949,0.8340000000000001,0.0,0.297,0.636,71.12899999999998,263160,4.0,2006,2006-08-21,0
118,2xIkrdGShMsrMqAhjtmJir,Duidu - Duett,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Hans Lengenfeld', 'Werner Schneyder', 'Mischa Matéjic']","['5L5cRiZMTKWp3hSorX6Kez', '7h5w2zodwGUNtZGr2vRxjo', '06jRc7Ob0KvqwQHwarmJze']",20,1,False,0.486,0.601,5,-10.95,1,0.924,0.914,2e-05,0.701,0.741,93.774,213640,1.0,2006,2006-08-21,0
119,6w0DyWWpUFGCxsuUrD0m1k,Alles wird wieder gut - Musikalische Szene,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Walter Kabel', 'Mischa Matéjic', 'Hans Lengenfeld']","['6wdedrBL3SSq8jJ3oLpzgX', '4RsGn8dhHqU2mMeDNkUOcd', '06jRc7Ob0KvqwQHwarmJze', '5L5cRiZMTKWp3hSorX6Kez']",21,1,False,0.6609999999999999,0.55,7,-11.008,1,0.934,0.743,0.0,0.746,0.665,93.94,265413,3.0,2006,2006-08-21,0
120,1Q0DEiXg8WzrZSbxOvQXL8,Dialogbrücke,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Mischa Matéjic', 'Werner Schneyder', 'Hans Lengenfeld']","['6wdedrBL3SSq8jJ3oLpzgX', '06jRc7Ob0KvqwQHwarmJze', '7h5w2zodwGUNtZGr2vRxjo', '5L5cRiZMTKWp3hSorX6Kez']",22,1,False,0.624,0.669,2,-11.138,1,0.915,0.792,0.0,0.866,0.8240000000000001,78.255,164373,4.0,2006,2006-08-21,0
121,0pZcShq5bjT2XwQS1VpgkG,Nazis - Lied,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Hans Lengenfeld', 'Mischa Matéjic', 'Werner Schneyder', 'Christoph Pauli']","['6wdedrBL3SSq8jJ3oLpzgX', '5L5cRiZMTKWp3hSorX6Kez', '06jRc7Ob0KvqwQHwarmJze', '7h5w2zodwGUNtZGr2vRxjo', '2CuDTAqUiJOg40HRsCeV2c']",23,1,False,0.642,0.635,7,-10.057,1,0.914,0.8270000000000001,0.0,0.718,0.7190000000000001,92.266,280053,4.0,2006,2006-08-21,0
122,0UdZi9ZuxLzQof7SfZwXMK,Schlußdialog,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Dieter Hildebrandt', 'Werner Schneyder', 'Hans Lengenfeld', 'Mischa Matéjic']","['6wdedrBL3SSq8jJ3oLpzgX', '7h5w2zodwGUNtZGr2vRxjo', '5L5cRiZMTKWp3hSorX6Kez', '06jRc7Ob0KvqwQHwarmJze']",24,1,False,0.753,0.784,7,-12.238,1,0.926,0.836,0.0,0.142,0.6579999999999999,102.604,109213,4.0,2006,2006-08-21,0
123,5xHDLJRG7RkMAjQDIQ1LgG,Ende der Spielzeit - Lied,Die Kabarettlegende - Ende der Spielzeit,22JyXTEaCkkrCe51735wf5,"['Hans Lengenfeld', 'Mischa Matéjic', 'Werner Schneyder']","['5L5cRiZMTKWp3hSorX6Kez', '06jRc7Ob0KvqwQHwarmJze', '7h5w2zodwGUNtZGr2vRxjo']",25,1,False,0.47,0.3379999999999999,0,-11.646,1,0.188,0.867,2.85e-05,0.53,0.5670000000000001,178.035,245747,4.0,2006,2006-08-21,0
124,2zaUwX4VCCN0uBACc5F2Ur,Used to Be,Used to Be,2I7HNdyerrawZVOxJlR4as,['DJ Roc'],['4yezvNBtagNhqxb9WEPQeH'],1,1,False,0.698,0.878,11,-3.46,0,0.0374,0.00699,0.847,0.153,0.634,125.008,187205,4.0,2017,2017-04-10,0
125,7cxeLGBY16g61og1p9GpzA,Adonai,The Order of Things,0DTrQDDUc6Ck9xiPbqk2e8,['Tarentel'],['1Lqqtkuf3lzDlSJ1AGK3vg'],1,1,False,0.316,0.354,11,-13.321,0,0.0364,0.5820000000000001,0.852,0.0938,0.0396,115.144,660293,5.0,2001,2001-08-07,2
126,25Z41XaF61EkfRboZg4VHD,Popul Vuh,The Order of Things,0DTrQDDUc6Ck9xiPbqk2e8,['Tarentel'],['1Lqqtkuf3lzDlSJ1AGK3vg'],2,1,False,0.28,0.264,4,-14.813,0,0.0344,0.0521,0.885,0.107,0.0827,120.434,406773,3.0,2001,2001-08-07,3
127,7xm1f8jCjonQQWeBwfVbJu,[untitled],The Order of Things,0DTrQDDUc6Ck9xiPbqk2e8,['Tarentel'],['1Lqqtkuf3lzDlSJ1AGK3vg'],3,1,False,0.106,0.4370000000000001,2,-20.707,1,0.0452,0.911,0.89,0.419,0.3289999999999999,90.603,77560,4.0,2001,2001-08-07,1
128,0vEW93zpp6XduENA8XPr5o,Ghosty Head,The Order of Things,0DTrQDDUc6Ck9xiPbqk2e8,['Tarentel'],['1Lqqtkuf3lzDlSJ1AGK3vg'],4,1,False,0.128,0.0966,0,-22.464,1,0.0335,0.8740000000000001,0.76,0.103,0.0365,82.944,738440,4.0,2001,2001-08-07,2
129,6SYVBra7Ji5CTWPrzgYrPK,Death in the Mind of the Living,The Order of Things,0DTrQDDUc6Ck9xiPbqk2e8,['Tarentel'],['1Lqqtkuf3lzDlSJ1AGK3vg'],5,1,False,0.14,0.0789,5,-18.616,1,0.0439,0.046,0.894,0.324,0.024,102.505,837760,4.0,2001,2001-08-07,1
130,2RoiwsPMnAkt3v2EV0lgzV,Pneuma,The Order of Things,0DTrQDDUc6Ck9xiPbqk2e8,['Tarentel'],['1Lqqtkuf3lzDlSJ1AGK3vg'],6,1,False,0.133,0.051,7,-30.736,1,0.0362,0.862,0.903,0.293,0.119,67.811,155133,3.0,2001,2001-08-07,1
131,7aRWbUKHF7gJXBSHhZPzLc,Blessed|Cursed,The Order of Things,0DTrQDDUc6Ck9xiPbqk2e8,['Tarentel'],['1Lqqtkuf3lzDlSJ1AGK3vg'],7,1,False,0.268,0.235,2,-18.73,1,0.0388,0.636,0.113,0.0814,0.038,70.441,508507,3.0,2001,2001-08-07,1
132,4I3VYWAo7bba7d1UXIeQqG,Supernatural,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],1,1,False,0.799,0.7140000000000001,9,-4.881,1,0.0319,0.0203,0.000679,0.308,0.618,105.95,213800,4.0,2020,2020-11-27,25
133,6dShzcGEjuoTqKctyufgXO,Monster,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],2,1,False,0.609,0.848,7,-3.726,0,0.0784,0.0125,7.92e-06,0.231,0.483,112.967,191160,4.0,2020,2020-11-27,29
134,3DS5wRmp2qmGtCg6S3Nr75,Gold,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],3,1,False,0.718,0.614,6,-4.873,0,0.0343,0.019,5.379999999999999e-05,0.1009999999999999,0.218,93.964,238387,4.0,2020,2020-11-27,27
135,7AGtOYLTlfWnRgrMElrmvq,Falling Down,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],4,1,False,0.757,0.84,6,-5.212999999999999,0,0.0592,0.0884,0.0,0.408,0.794,116.019,215333,4.0,2020,2020-11-27,24
136,6kpaPV8X2AUuuLZ9J2gU8t,Infinite Things,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],5,1,False,0.603,0.696,7,-6.1110000000000015,1,0.0356,0.00279,0.0103,0.1119999999999999,0.222,111.988,287853,4.0,2020,2020-11-27,30
137,0dxj3lyDUYLuOwD3x15r3W,If This Is Goodbye,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],6,1,False,0.594,0.594,11,-5.355,0,0.0302,0.133,1.46e-06,0.204,0.0794,89.969,284133,4.0,2020,2020-11-27,23
138,6I4Qhjl6JFMrg9IUfGikLY,Better Than This,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],7,1,False,0.557,0.482,11,-6.395,0,0.054,0.0299,6.77e-05,0.1169999999999999,0.198,138.683,207720,4.0,2020,2020-11-27,29
139,5SgQiKkE9rEmCFLEGkSiAQ,Me Time,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],8,1,False,0.529,0.748,7,-5.089,0,0.0632,0.0534,0.0,0.209,0.523,81.993,197533,4.0,2020,2020-11-27,23
140,70vFzuMTRdAMBnMP9USRUZ,If Loving You Was Easy,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],9,1,True,0.314,0.387,9,-5.345,0,0.0316,0.6890000000000001,0.0,0.11,0.245,79.818,224867,4.0,2020,2020-11-27,23
141,00IYRM8DcQgPCz1dC33ZMs,Beautiful & Damned,Infinite Things (Deluxe Version),3g2kKcxwX4I7ttohCuZkkF,['Paloma Faith'],['4fwuXg6XQHfdlOdmw36OHa'],10,1,False,0.5529999999999999,0.723,7,-5.587999999999999,1,0.0417,0.0257,1.53e-05,0.238,0.434,180.014,157467,4.0,2020,2020-11-27,22
